,city_name,group
56892,Marieux,3
56893,Marlers,4
56894,Marquaix,4
56895,Marquivillers,4
56896,Martainneville,4
56897,Matigny,4
56898,Maucourt,4
56899,Maurepas,4
56900,Le Mazis,4
56901,Méaulte,4
56902,Méharicourt,4
56903,Meigneux,3
56904,Le Meillard,4
56905,Méneslies,3
56906,Méréaucourt,2
56907,Mérélessart,3
56908,Méricourt-l'Abbé,4
56909,Méricourt-en-Vimeu,4
56910,Mers-les-Bains,3
56911,Mers-les-Bains,4
56912,Mers-les-Bains,4
56913,Le Mesge,3
56914,Mesnil-Bruntel,4
56915,Mesnil-Domqueur,3
56916,Mesnil-en-Arrouaise,4
56917,Mesnil-Martinsart,4
56918,Mesnil-Saint-Georges,4
56919,Mesnil-Saint-Nicaise,4
56920,Métigny,0
56921,Mézerolles,4
56922,Mézières-en-Santerre,4
56923,Miannay,4
56924,Millencourt,4
56925,Millencourt-en-Ponthieu,3
56926,Miraumont,4
56927,Mirvaux,3
56928,Misery,4
56929,Moislains,4
56930,Molliens-au-Bois,3
56931,Molliens-Dreuil,4
56932,Monchy-Lagache,4
56933,Mons-Boubert,4
56934,Estrées-Mons,4
56935,Monsures,4
56936,Montagne-Fayel,4
56937,Montauban-de-Picardie,4
56938,Montdidier,4
56939,Montdidier,4
56940,Montdidier,4
56941,Montigny-sur-l'Hallue,0
56942,Montigny-les-Jongleurs,3
56943,Montonvillers,1
56944,Fieffes-Montrelet,3
56945,Morchain,4
56946,Morcourt,4
56947,Moreuil,4
56948,Moreuil,4
56949,Moreuil,4
56950,Morisel,4
56951,Morlancourt,3
56952,Morvillers-Saint-Saturnin,3
56953,Mouflers,4
56954,Mouflières,3
56955,Moyencourt,4
56956,Moyencourt-lès-Poix,3
56957,Moyenneville,4
56958,Moyenneville,3
56959,Muille-Villette,4
56960,Nampont,3
56961,Namps-Maisnil,4
56962,Namps-Maisnil,3
56963,Namps-Maisnil,3
56964,Namps-Maisnil,3
56965,Nampty,3
56966,Naours,4
56967,Nesle,4
56968,Nesle,4
56969,Nesle-l'Hôpital,4
56970,Neslette,4
56971,Neufmoulin,3
56972,Neuilly-le-Dien,4
56973,Neuilly-l'Hôpital,3
56974,Neuville-au-Bois,4
56975,Neuville-Coppegueule,4
56976,La Neuville-lès-Bray,4
56977,Neuville-lès-Loeuilly,3
56978,La Neuville-Sire-Bernard,3
56979,Neuvillette,4
56980,Nibas,4
56981,Nibas,4
56982,Nouvion,4
56983,Noyelles-en-Chaussée,4
56984,Noyelles-sur-Mer,3
56985,Nurlu,4
56986,Occoches,3
56987,Ochancourt,0
56988,Offignies,3
56989,Offoy,3
56990,Oisemont,4
56991,Oissy,3
56992,Oneux,3
56993,Oresmaux,4
56994,Oust-Marest,4
56995,Outrebois,3
56996,Ovillers-la-Boisselle,3
56997,Pargny,4
56998,Parvillers-le-Quesnoy,3
56999,Pendé,4
57000,Pendé,4
57001,Pendé,4
57002,Pernois,4
57003,Péronne,3
57004,Péronne,0
57005,Péronne,3
57006,Péronne,4
57007,Péronne,3
57008,Péronne,4
57009,Hypercourt,4
57010,Hypercourt,4
57011,Hypercourt,3
57012,Picquigny,4
57013,Piennes-Onvillers,3
57014,Piennes-Onvillers,3
57015,Pierregot,3
57016,Pierrepont-sur-Avre,4
57017,Pissy,3
57018,Plachy-Buyon,0
57019,Le Plessier-Rozainvillers,4
57020,Poeuilly,3
57021,Poix-de-Picardie,3
57022,Poix-de-Picardie,4
57023,Ponches-Estruval,3
57024,Pont-de-Metz,0
57025,Pont-de-Metz,4
57026,Ponthoile,3
57027,Pont-Noyelles,3
57028,Pont-Remy,4
57029,Port-le-Grand,4
57030,Potte,4
57031,Poulainville,0
57032,Pozières,4
57033,Prouville,4
57034,Prouzel,3
57035,Proyart,4
57036,Puchevillers,4
57037,Punchy,4
57038,Puzeaux,4
57039,Pys,4
57040,Quend,4
57041,Quend,3
57042,Quend,3
57043,Querrieu,3
57044,Le Quesne,4
57045,Le Quesnel,4
57046,Quesnoy-le-Montant,0
57047,Quesnoy-sur-Airaines,4
57048,Quevauvillers,3
57049,Quiry-le-Sec,4
57050,Quivières,4
57051,Raincheval,3
57052,Rainneville,3
57053,Ramburelles,4
57054,Rambures,3
57055,Rancourt,4
57056,Regnière-Ecluse,3
57057,Remaisnil,4
57058,Remaugies,4
57059,Remiencourt,3
57060,Rethonvillers,4
57061,Revelles,4
57062,Ribeaucourt,4
57063,Ribemont-sur-Ancre,4
57064,Riencourt,4
57065,Rivery,0
57066,Rivery,0
57067,Rivery,0
57068,Rogy,4
57069,Roiglise,3
57070,Roisel,4
57071,Roisel,4
57072,Rollot,4
57073,Ronssoy,4
57074,Rosières-en-Santerre,4
57075,Rosières-en-Santerre,4
57076,Rouvrel,3
57077,Rouvroy-en-Santerre,3
57078,Rouy-le-Grand,4
57079,Rouy-le-Petit,3
57080,Roye,4
57081,Roye,4
57082,Roye,4
57083,Roye,4
57084,Roye,4
57085,Rubempré,3
57086,Rubescourt,4
57087,Rue,4
57088,Rue,4
57089,Rue,4
57090,Rumigny,3
57091,Saigneville,4
57092,Saigneville,1
57093,Sailly-Flibeaucourt,4
57094,Sailly-Laurette,3
57095,Sailly-le-Sec,4
57096,Sailly-Saillisel,4
57097,Sains-en-Amiénois,1
57098,Saint-Acheul,1
57099,Saint-Aubin-Montenoy,4
57100,Saint-Aubin-Rivière,4
57101,Saint-Blimont,4
57102,Saint-Christ-Briost,4
57103,Saint-Fuscien,1
57104,Saint-Germain-sur-Bresle,4
57105,Saint-Gratien,3
57106,Saint-Léger-lès-Authie,3
57107,Saint-Léger-lès-Domart,4
57108,Saint-Léger-sur-Bresle,4
57109,Saint-Mard,4
57110,Saint-Maulvis,4
57111,Saint-Maxent,4
57112,Saint-Ouen,4
57113,Saint-Ouen,4
57114,Saint-Quentin-en-Tourmont,3
57115,Saint-Quentin-la-Motte-Croix-au-Bailly,4
57116,Saint-Riquier,3
57117,Saint-Sauflieu,3
57118,Saint-Sauveur,4
57119,Sainte-Segrée,1
57120,Saint-Valery-sur-Somme,3
57121,Saint-Valery-sur-Somme,3
57122,Saint-Valery-sur-Somme,3
57123,Saint-Vaast-en-Chaussée,3
57124,Saisseval,1
57125,Saleux,0
57126,Saleux,3
57127,Saleux,4
57128,Salouël,1
57129,Salouël,0
57130,Sancourt,3
57131,Saulchoy-sous-Poix,3
57132,Sauvillers-Mongival,3
57133,Saveuse,1
57134,Senarpont,4
57135,Senlis-le-Sec,4
57136,Sentelie,4
57137,Seux,4
57138,Sorel-en-Vimeu,4
57139,Sorel,4
57140,Soues,3
57141,Sourdon,4
57142,Soyécourt,3
57143,Surcamps,4
57144,Suzanne,3
57145,Tailly,1
57146,Talmas,3
57147,Templeux-la-Fosse,4
57148,Templeux-le-Guérard,4
57149,Terramesnil,4
57150,Tertry,4
57151,Thennes,4
57152,Thézy-Glimont,3
57153,Thiepval,4
57154,Thieulloy-l'Abbaye,3
57155,Thieulloy-la-Ville,4
57156,Thièvres,4
57157,Thoix,3
57158,Thory,3
57159,Tilloloy,4
57160,Tilloy-Floriville,4
57161,Tilloy-lès-Conty,3
57162,Tincourt-Boucly,4
57163,Le Titre,4
57164,Toeufles,3
57165,Tours-en-Vimeu,4
57166,Toutencourt,3
57167,Le Translay,4
57168,Treux,4
57169,Tully,4
57170,Ugny-l'Equipée,3
57171,Vadencourt,4
57172,Vaire-sous-Corbie,4
57173,Valines,4
57174,Varennes,4
57175,Vauchelles-lès-Authie,3
57176,Vauchelles-lès-Domart,4
57177,Vauchelles-les-Quesnoy,3
57178,Vaudricourt,3
57179,Vauvillers,4
57180,Vaux-en-Amiénois,4
57181,Vaux-Marquenneville,3
57182,Vaux-sur-Somme,4
57183,Vecquemont,3
57184,Velennes,4
57185,Vercourt,4
57186,Vergies,3
57187,Vermandovillers,4
57188,Verpillières,3
57189,Vers-sur-Selles,3
57190,La Vicogne,4
57191,Vignacourt,4
57192,Vignacourt,4
57193,Villecourt,3
57194,Ville-le-Marclet,4
57195,Villeroy,4
57196,Villers-aux-Erables,4
57197,Villers-Bocage,0
57198,Villers-Bocage,3
57199,Villers-Bretonneux,4
57200,Villers-Bretonneux,4
57201,Villers-Bretonneux,4
57202,Villers-Campsart,3
57203,Villers-Carbonnel,4
57204,Villers-Faucon,4
57205,Villers-lès-Roye,4
57206,Villers-sous-Ailly,4
57207,Villers-Tournelle,3
57208,Villers-sur-Authie,4
57209,Ville-sur-Ancre,4
57210,Vironchaux,3
57211,Vismes,4
57212,Vitz-sur-Authie,3
57213,Voyennes,4
57214,Vraignes-en-Vermandois,3
57215,Vraignes-lès-Hornoy,3
57216,Vrély,4
57217,Vron,4
57218,Wargnies,0
57219,Warloy-Baillon,4
57220,Warlus,4
57221,Warsy,4
57222,Warvillers,3
57223,Wiencourt-l'Equipée,4
57224,Wiry-au-Mont,4
57225,Woignarue,4
57226,Woincourt,4
57227,Woirel,4
57228,Y,4
57229,Yaucourt-Bussus,4
57230,Yvrench,3
57231,Yvrencheux,3
57232,Yzengremer,4
57233,Yzeux,3
57234,Yonval,3
57235,Aguts,3
57236,Aiguefonde,4
57237,Aiguefonde,4
57238,Alban,0
57239,Albi,0
57240,Albi,0
57241,Albi,0
57242,Albi,0
57243,Albi,0
57244,Albi,0
57245,Albi,1
57246,Albi,1
57247,Albi,1
57248,Albi,0
57249,Albi,0
57250,Albi,0
57251,Albi,0
57252,Albi,0
57253,Albi,0
57254,Albi,0
57255,Albi,0
57256,Albi,0
57257,Albi,0
57258,Albi,0
57259,Albi,0
57260,Albi,0
57261,Albi,0
57262,Albi,0
57263,Albi,0
57264,Albi,0
57265,Albi,0
57266,Albi,0
57267,Albi,0
57268,Albi,2
57269,Albi,0
57270,Albine,0
57271,Algans,0
57272,Alos,3
57273,Almayrac,0
57274,Amarens,4
57275,Ambialet,0
57276,Ambres,0
57277,Andillac,3
57278,Andouque,0
57279,Anglès,3
57280,Anglès,1
57281,Appelle,4
57282,Arfons,0
57283,Arifat,0
57284,Arthès,0
57285,Arthès,0
57286,Assac,3
57287,Aussac,0
57288,Aussillon,1
57289,Aussillon,2
57290,Aussillon,0
57291,Aussillon,3
57292,Aussillon,3
57293,Bannières,3
57294,Barre,3
57295,Beauvais-sur-Tescou,0
57296,Belcastel,1
57297,Bellegarde-Marsal,3
57298,Belleserre,0
57299,Berlats,4
57300,Bernac,4
57301,Bertre,4
57302,Le Bez,3
57303,Blan,4
57304,Blaye-les-Mines,4
57305,Blaye-les-Mines,0
57306,Blaye-les-Mines,0
57307,Blaye-les-Mines,0
57308,Boissezon,4
57309,Bournazel,0
57310,Bout-du-Pont-de-Larn,3
57311,Brassac,3
57312,Brens,3
57313,Briatexte,0
57314,Briatexte,0
57315,Brousse,4
57316,Broze,3
57317,Burlats,3
57318,Burlats,3
57319,Busque,4
57320,Cabanès,0
57321,Les Cabannes,3
57322,Cadalen,0
57323,Cadix,0
57324,Cagnac-les-Mines,4
57325,Cagnac-les-Mines,4
57326,Cagnac-les-Mines,0
57327,Cahuzac,3
57328,Cambon-lès-Lavaur,3
57329,Cahuzac-sur-Vère,0
57330,Cambon,0
57331,Cambon,0
57332,Cambounès,4
57333,Cambounet-sur-le-Sor,4
57334,Les Cammazes,0
57335,Campagnac,3
57336,Carbes,3
57337,Carlus,0
57338,Carmaux,2
57339,Carmaux,0
57340,Carmaux,0
57341,Carmaux,0
57342,Carmaux,0
57343,Carmaux,0
57344,Carmaux,2
57345,Carmaux,0
57346,Carmaux,0
57347,Carmaux,4
57348,Castanet,3
57349,Fontrieu,4
57350,Fontrieu,0
57351,Fontrieu,4
57352,Castelnau-de-Lévis,0
57353,Castelnau-de-Montmiral,0
57354,Castelnau-de-Montmiral,3
57355,Castres,3
57356,Castres,4
57357,Castres,2
57358,Castres,3
57359,Castres,0
57360,Castres,0
57361,Castres,3
57362,Castres,3
57363,Castres,0
57364,Castres,3
57365,Castres,3
57366,Castres,2
57367,Castres,0
57368,Castres,3
57369,Castres,3
57370,Castres,0
57371,Castres,0
57372,Castres,0
57373,Castres,1
57374,Castres,3
57375,Castres,3
57376,Castres,0
57377,Castres,3
57378,Castres,3
57379,Castres,3
57380,Castres,0
57381,Castres,0
57382,Castres,2
57383,Caucalières,0
57384,Cestayrols,0
57385,Combefa,4
57386,Cordes-sur-Ciel,0
57387,Cordes-sur-Ciel,0
57388,Coufouleux,0
57389,Coufouleux,0
57390,Coufouleux,0
57391,Courris,3
57392,Crespin,0
57393,Crespinet,0
57394,Cunac,0
57395,Cuq,4
57396,Cuq-Toulza,0
57397,Curvalle,3
57398,Damiatte,0
57399,Dénat,3
57400,Donnazac,3
57401,Dourgne,3
57402,Le Dourn,0
57403,Durfort,0
57404,Escoussens,4
57405,Escroux,0
57406,Espérausses,0
57407,Fayssac,0
57408,Fauch,3
57409,Faussergues,3
57410,Fénols,0
57411,Fiac,0
57412,Florentin,0
57413,Frayssines,0
57414,Frausseilles,1
57415,Le Fraysse,0
57416,Fréjairolles,0
57417,Fréjeville,3
57418,Gaillac,0
57419,Gaillac,2
57420,Gaillac,0
57421,Gaillac,2
57422,Gaillac,0
57423,Gaillac,0
57424,Gaillac,2
57425,Gaillac,0
57426,Gaillac,0
57427,Gaillac,0
57428,Gaillac,0
57429,Garrevaques,4
57430,Le Garric,0
57431,Garrigues,0
57432,Gijounet,0
57433,Giroussens,0
57434,Giroussens,0
57435,Graulhet,4
57436,Graulhet,4
57437,Graulhet,0
57438,Graulhet,2
57439,Graulhet,3
57440,Graulhet,0
57441,Graulhet,2
57442,Graulhet,4
57443,Graulhet,4
57444,Graulhet,0
57445,Graulhet,4
57446,Grazac,0
57447,Itzac,0
57448,Jonquières,3
57449,Jouqueviel,0
57450,Labarthe-Bleys,3
57451,Labastide-de-Lévis,0
57452,Labastide-Gabausse,0
57453,Labastide-Rouairoux,4
57454,Labastide-Saint-Georges,0
57455,Labastide-Saint-Georges,0
57456,Labessière-Candeil,4
57457,Laboulbène,3
57458,Laboutarie,4
57459,Labruguière,0
57460,Labruguière,0
57461,Labruguière,4
57462,Labruguière,4
57463,Lacabarède,3
57464,Lacapelle-Pinet,0
57465,Lacapelle-Ségalar,1
57466,Lacaune,3
57467,Lacaune,3
57468,Lacaze,3
57469,Lacougotte-Cadoul,3
57470,Lacroisille,0
57471,Lacrouzette,3
57472,Lagardiolle,4
57473,Lagarrigue,3
57474,Lagrave,0
57475,Guitalens-L'Albarède,4
57476,Lamillarié,0
57477,Lamontélarié,0
57478,Laparrouquial,3
57479,Larroque,0
57480,Lasfaillades,3
57481,Lasgraisses,4
57482,Lautrec,0
57483,Lautrec,0
57484,Lavaur,0
57485,Lavaur,0
57486,Lavaur,0
57487,Lavaur,0
57488,Lavaur,0
57489,Lavaur,0
57490,Lavaur,0
57491,Lavaur,0
57492,Lavaur,0
57493,Lédas-et-Penthiès,3
57494,Lempaut,3
57495,Lescout,4
57496,Lescure-d'Albigeois,0
57497,Lescure-d'Albigeois,0
57498,Lescure-d'Albigeois,0
57499,Lescure-d'Albigeois,0
57500,Lisle-sur-Tarn,0
57501,Lisle-sur-Tarn,0
57502,Lisle-sur-Tarn,0
57503,Lisle-sur-Tarn,3
57504,Lisle-sur-Tarn,3
57505,Livers-Cazelles,3
57506,Lombers,3
57507,Lombers,3
57508,Loubers,3
57509,Loupiac,0
57510,Lugan,0
57511,Magrin,4
57512,Mailhoc,0
57513,Marnaves,3
57514,Marssac-sur-Tarn,0
57515,Marssac-sur-Tarn,0
57516,Marzens,3
57517,Le Masnau-Massuguiès,3
57518,Massac-Séran,1
57519,Massaguel,0
57520,Massals,1
57521,Maurens-Scopont,0
57522,Mazamet,3
57523,Mazamet,3
57524,Mazamet,3
57525,Mazamet,4
57526,Mazamet,4
57527,Mazamet,4
57528,Mazamet,3
57529,Mazamet,3
57530,Mazamet,1
57531,Mazamet,3
57532,Mézens,0
57533,Milhars,0
57534,Milhavet,3
57535,Miolles,3
57536,Mirandol-Bourgnounac,0
57537,Missècle,4
57538,Monestiés,0
57539,Monestiés,0
57540,Montans,3
57541,Montans,3
57542,Montauriol,3
57543,Montcabrier,3
57544,Montdragon,3
57545,Montdurausse,4
57546,Montels,0
57547,Montfa,3
57548,Montgaillard,4
57549,Montgey,0
57550,Montirat,0
57551,Montpinier,1
57552,Montredon-Labessonnié,0
57553,Montredon-Labessonnié,3
57554,Mont-Roc,0
57555,Montrosier,0
57556,Montvalen,0
57557,Moularès,0
57558,Moulayrès,3
57559,Moulin-Mage,3
57560,Mouzens,0
57561,Mouzieys-Teulet,4
57562,Mouzieys-Panens,0
57563,Murat-sur-Vèbre,3
57564,Nages,4
57565,Navès,0
57566,Noailhac,3
57567,Noailles,3
57568,Orban,0
57569,Padiès,0
57570,Palleville,4
57571,Pampelonne,0
57572,Parisot,0
57573,Paulinet,3
57574,Payrin-Augmontel,3
57575,Payrin-Augmontel,4
57576,Payrin-Augmontel,3
57577,Péchaudier,3
57578,Penne,0
57579,Peyregoux,1
57580,Peyrole,3
57581,Pont-de-Larn,3
57582,Pont-de-Larn,3
57583,Pont-de-Larn,3
57584,Poudis,4
57585,Poulan-Pouzols,3
57586,Prades,3
57587,Pratviel,0
57588,Puéchoursi,1
57589,Puybegon,3
57590,Puycalvel,3
57591,Puycelci,0
57592,Puygouzon,0
57593,Puygouzon,0
57594,Puygouzon,0
57595,Puylaurens,0
57596,Puylaurens,3
57597,Rabastens,0
57598,Rabastens,0
57599,Rabastens,0
57600,Rabastens,0
57601,Rayssac,3
57602,Réalmont,3
57603,Réalmont,3
57604,Le Rialet,1
57605,Le Riols,3
57606,Rivières,3
57607,Ronel,3
57608,Roquecourbe,4
57609,Roquecourbe,3
57610,Roquemaure,0
57611,Roquevidal,2
57612,Rosières,0
57613,Rouairoux,4
57614,Rouffiac,0
57615,Roumégoux,4
57616,Roussayrolles,0
57617,Saint-Affrique-les-Montagnes,4
57618,Saint-Agnan,0
57619,Saint-Amancet,3
57620,Saint-Amans-Soult,4
57621,Saint-Amans-Valtoret,3
57622,Saint-André,2
57623,Saint-Antonin-de-Lacalm,0
57624,Saint-Avit,3
57625,Saint-Beauzile,0
57626,Saint-Benoît-de-Carmaux,4
57627,Saint-Benoît-de-Carmaux,4
57628,Saint-Christophe,0
57629,Sainte-Cécile-du-Cayrou,3
57630,Saint-Cirgue,3
57631,Saint-Gauzens,3
57632,Sainte-Gemme,0
57633,Saint-Genest-de-Contest,3
57634,Saint-Germain-des-Prés,4
57635,Saint-Germier,3
57636,Saint-Grégoire,3
57637,Saint-Jean-de-Marcel,0
57638,Saint-Jean-de-Rives,0
57639,Saint-Jean-de-Vals,3
57640,Saint-Juéry,0
57641,Saint-Juéry,0
57642,Saint-Juéry,0
57643,Saint-Juéry,0
57644,Saint-Juéry,0
57645,Saint-Juéry,4
57646,Saint-Julien-du-Puy,0
57647,Saint-Julien-Gaulène,3
57648,Saint-Lieux-Lafenasse,0
57649,Saint-Lieux-lès-Lavaur,0
57650,Saint-Marcel-Campes,0
57651,Saint-Martin-Laguépie,0
57652,Saint-Michel-Labadié,3
57653,Saint-Michel-de-Vax,4
57654,Saint-Paul-Cap-de-Joux,0
57655,Saint-Pierre-de-Trivisy,3
57656,Saint-Salvi-de-Carcavès,0
57657,Saint-Salvy-de-la-Balme,3
57658,Saint-Sernin-lès-Lavaur,4
57659,Saint-Sulpice la Pointe,0
57660,Saint-Sulpice la Pointe,0
57661,Saint-Sulpice la Pointe,0
57662,Saint-Sulpice la Pointe,0
57663,Saint-Sulpice la Pointe,0
57664,Saint-Sulpice la Pointe,0
57665,Saint-Urcisse,0
57666,Saïx,0
57667,Saïx,3
57668,Saïx,3
57669,Saliès,0
57670,Salles,0
57671,Salvagnac,0
57672,Saussenac,3
57673,Sauveterre,3
57674,La Sauzière-Saint-Jean,4
57675,Le Ségur,0
57676,Sémalens,3
57677,Sémalens,4
57678,Senaux,4
57679,Senouillac,0
57680,Le Sequestre,0
57681,Sérénac,0
57682,Serviès,3
57683,Sieurac,4
57684,Sorèze,3
57685,Soual,4
57686,Soual,3
57687,Souel,0
57688,Taïx,4
57689,Tanus,0
57690,Tauriac,4
57691,Técou,4
57692,Teillet,3
57693,Terre-Clapier,3
57694,Terssac,0
57695,Teulat,3
57696,Teyssode,0
57697,Tonnac,3
57698,Le Travet,3
57699,Tréban,4
57700,Trébas,0
57701,Trévien,0
57702,Vabre,0
57703,Valderiès,0
57704,Valdurenque,4
57705,Valence-d'Albigeois,3
57706,Vaour,2
57707,Veilhes,0
57708,Vénès,3
57709,Verdalle,0
57710,Le Verdier,0
57711,Viane,3
57712,Vielmur-sur-Agout,0
57713,Vieux,3
57714,Villefranche-d'Albigeois,3
57715,Villeneuve-lès-Lavaur,0
57716,Villeneuve-sur-Vère,0
57717,Vindrac-Alayrac,3
57718,Le Vintrou,4
57719,Virac,0
57720,Viterbe,3
57721,Viviers-lès-Lavaur,0
57722,Viviers-lès-Montagnes,3
57723,Sainte-Croix,0
57724,Albefeuille-Lagarde,0
57725,Albias,3
57726,Albias,4
57727,Angeville,3
57728,Asques,3
57729,Aucamville,3
57730,Auterive,1
57731,Auty,0
57732,Auvillar,0
57733,Balignac,4
57734,Bardigues,4
57735,Barry-d'Islemade,4
57736,Les Barthes,3
57737,Beaumont-de-Lomagne,0
57738,Beaumont-de-Lomagne,3
57739,Beaumont-de-Lomagne,3
57740,Beaupuy,3
57741,Belbèze-en-Lomagne,4
57742,Belvèze,3
57743,Bessens,4
57744,Bioule,3
57745,Boudou,4
57746,Bouillac,0
57747,Bouloc-en-Quercy,3
57748,Bourg-de-Visa,3
57749,Bourret,4
57750,Brassac,3
57751,Bressols,3
57752,Bressols,4
57753,Bressols,3
57754,Bruniquel,0
57755,Campsas,4
57756,Canals,4
57757,Castanet,0
57758,Castelferrus,4
57759,Castelmayran,4
57760,Castelsagrat,3
57761,Castelsarrasin,3
57762,Castelsarrasin,4
57763,Castelsarrasin,4
57764,Castelsarrasin,4
57765,Castelsarrasin,4
57766,Castelsarrasin,4
57767,Castelsarrasin,4
57768,Castéra-Bouzet,3
57769,Caumont,3
57770,Le Causé,0
57771,Caussade,3
57772,Caussade,3
57773,Caussade,3
57774,Caussade,3
57775,Caussade,3
57776,Caylus,0
57777,Caylus,3
57778,Cayrac,3
57779,Cayriech,4
57780,Cazals,0
57781,Cazes-Mondenard,3
57782,Cazes-Mondenard,0
57783,Cazes-Mondenard,3
57784,Comberouger,3
57785,Corbarieu,3
57786,Cordes-Tolosannes,4
57787,Coutures,3
57788,Cumont,3
57789,Dieupentale,0
57790,Donzac,4
57791,Dunes,4
57792,Durfort-Lacapelette,4
57793,Escatalens,4
57794,Escazeaux,3
57795,Espalais,4
57796,Esparsac,3
57797,Espinas,3
57798,Fabas,3
57799,Fajolles,4
57800,Faudoas,3
57801,Fauroux,3
57802,Féneyrols,0
57803,Finhan,4
57804,Garganvillar,4
57805,Gariès,3
57806,Gasques,3
57807,Génébrières,4
57808,Gensac,3
57809,Gimat,3
57810,Ginals,0
57811,Glatens,3
57812,Goas,1
57813,Golfech,4
57814,Goudourville,4
57815,Gramont,1
57816,Grisolles,3
57817,Grisolles,0
57818,Grisolles,3
57819,L'Honor-de-Cos,3
57820,L'Honor-de-Cos,4
57821,Labarthe,3
57822,Labastide-de-Penne,3
57823,Labastide-Saint-Pierre,0
57824,Labastide-Saint-Pierre,4
57825,Labastide-Saint-Pierre,4
57826,Labastide-du-Temple,4
57827,Labourgade,4
57828,Lacapelle-Livron,0
57829,Lachapelle,3
57830,Lacour,0
57831,Lacourt-Saint-Pierre,4
57832,Lafitte,4
57833,Lafrançaise,0
57834,Lafrançaise,4
57835,Lafrançaise,3
57836,Laguépie,0
57837,Lamagistère,4
57838,Lamothe-Capdeville,3
57839,Lamothe-Cumont,3
57840,Lapenche,3
57841,Larrazet,0
57842,Lauzerte,0
57843,Lavaurette,4
57844,La Ville-Dieu-du-Temple,4
57845,La Ville-Dieu-du-Temple,4
57846,Lavit,4
57847,Léojac,3
57848,Lizac,3
57849,Loze,0
57850,Malause,4
57851,Mansonville,3
57852,Marignac,0
57853,Marsac,3
57854,Mas-Grenier,4
57855,Maubec,0
57856,Maumusson,2
57857,Meauzac,4
57858,Merles,4
57859,Mirabel,4
57860,Miramont-de-Quercy,3
57861,Moissac,3
57862,Moissac,4
57863,Moissac,4
57864,Moissac,4
57865,Moissac,4
57866,Moissac,3
57867,Moissac,4
57868,Moissac,3
57869,Molières,4
57870,Monbéqui,4
57871,Monclar-de-Quercy,4
57872,Montagudet,3
57873,Montaigu-de-Quercy,3
57874,Montaïn,4
57875,Montalzat,3
57876,Montastruc,4
57877,Montauban,1
57878,Montauban,0
57879,Montauban,0
57880,Montauban,4
57881,Montauban,0
57882,Montauban,0
57883,Montauban,0
57884,Montauban,0
57885,Montauban,0
57886,Montauban,0
57887,Montauban,3
57888,Montauban,1
57889,Montauban,1
57890,Montauban,0
57891,Montauban,4
57892,Montauban,0
57893,Montauban,3
57894,Montauban,3
57895,Montauban,0
57896,Montauban,3
57897,Montauban,3
57898,Montauban,4
57899,Montauban,0
57900,Montauban,2
57901,Montauban,0
57902,Montauban,1
57903,Montauban,0
57904,Montauban,0
57905,Montauban,0
57906,Montauban,0
57907,Montauban,3
57908,Montauban,0
57909,Montauban,0
57910,Montauban,3
57911,Montauban,3
57912,Montauban,3
57913,Montauban,4
57914,Montauban,0
57915,Montauban,1
57916,Montauban,1
57917,Montauban,3
57918,Montauban,0
57919,Montauban,3
57920,Montbarla,4
57921,Montbartier,4
57922,Montbeton,4
57923,Montbeton,4
57924,Montbeton,4
57925,Montech,4
57926,Montech,0
57927,Montech,3
57928,Montech,4
57929,Monteils,3
57930,Montesquieu,3
57931,Montfermier,1
57932,Montgaillard,0
57933,Montjoi,3
57934,Montpezat-de-Quercy,3
57935,Montricoux,4
57936,Mouillac,0
57937,Nègrepelisse,4
57938,Nègrepelisse,4
57939,Nègrepelisse,4
57940,Nohic,4
57941,Orgueil,4
57942,Parisot,3
57943,Perville,4
57944,Le Pin,3
57945,Piquecos,4
57946,Pommevic,4
57947,Pompignan,4
57948,Poupas,4
57949,Puycornet,3
57950,Puygaillard-de-Quercy,4
57951,Puygaillard-de-Lomagne,4
57952,Puylagarde,0
57953,Puylaroque,0
57954,Réalville,4
57955,Reyniès,3
57956,Roquecor,0
57957,Saint-Aignan,3
57958,Saint-Amans-du-Pech,0
57959,Saint-Amans-de-Pellagal,3
57960,Saint-Antonin-Noble-Val,0
57961,Saint-Arroumex,3
57962,Saint-Beauzeil,0
57963,Saint-Cirice,3
57964,Saint-Cirq,3
57965,Saint-Clair,4
57966,Saint-Etienne-de-Tulmont,4
57967,Saint-Etienne-de-Tulmont,4
57968,Saint-Etienne-de-Tulmont,4
57969,Saint-Georges,4
57970,Saint-Jean-du-Bouzet,3
57971,Sainte-Juliette,3
57972,Saint-Loup,4
57973,Saint-Michel,4
57974,Saint-Nauphary,3
57975,Saint-Nauphary,0
57976,Saint-Nazaire-de-Valentane,1
57977,Saint-Nicolas-de-la-Grave,3
57978,Saint-Nicolas-de-la-Grave,3
57979,Saint-Paul-d'Espis,3
57980,Saint-Porquier,4
57981,Saint-Projet,0
57982,Saint-Sardos,4
57983,Saint-Vincent-d'Autéjac,3
57984,Saint-Vincent-Lespinasse,3
57985,La Salvetat-Belmontet,4
57986,Sauveterre,3
57987,Savenès,3
57988,Septfonds,4
57989,Septfonds,4
57990,Sérignac,4
57991,Sistels,4
57992,Touffailles,3
57993,Tréjouls,0
57994,Tréjouls,1
57995,Vaïssac,4
57996,Valeilles,0
57997,Valence,3
57998,Valence,4
57999,Valence,4
58000,Valence,0
58001,Varen,0
58002,Varennes,4
58003,Vazerac,3
